 ,Area,Mean,Min,Max,XM,YM,Perim.,BX,BY,Width,Height
5160,0.870,255,255,255,27.399,61.068,3.464,26.849,60.525,1.116,1.116
5161,0.603,255,255,255,54.287,61.561,7.664,53.632,60.525,1.707,1.772
5162,0.004,255,255,255,16.707,60.755,0.186,16.674,60.722,0.066,0.066
5163,0.004,255,255,255,16.838,60.820,0.186,16.805,60.788,0.066,0.066
5164,0.004,255,255,255,41.849,60.820,0.186,41.816,60.788,0.066,0.066
5165,0.004,255,255,255,57.079,60.886,0.186,57.046,60.853,0.066,0.066
5166,0.004,255,255,255,16.904,60.952,0.186,16.871,60.919,0.066,0.066
5167,0.004,255,255,255,24.715,61.083,0.186,24.683,61.050,0.066,0.066
5168,0.004,255,255,255,55.044,61.149,0.186,55.011,61.116,0.066,0.066
5169,0.013,255,255,255,41.980,61.411,0.448,41.947,61.313,0.066,0.197
5170,0.004,255,255,255,18.020,61.739,0.186,17.987,61.707,0.066,0.066
5171,0.004,255,255,255,18.151,61.805,0.186,18.118,61.772,0.066,0.066
5172,0.004,255,255,255,42.637,61.871,0.186,42.604,61.838,0.066,0.066
5173,0.004,255,255,255,53.534,61.871,0.186,53.501,61.838,0.066,0.066
5174,0.004,255,255,255,53.665,61.936,0.186,53.632,61.904,0.066,0.066
5175,0.099,255,255,255,15.534,62.173,1.284,15.361,61.969,0.328,0.460
5176,0.004,255,255,255,53.337,62.002,0.186,53.304,61.969,0.066,0.066
5177,0.004,255,255,255,53.468,62.002,0.186,53.435,61.969,0.066,0.066
5178,0.004,255,255,255,41.258,62.068,0.186,41.225,62.035,0.066,0.066
5179,0.034,255,255,255,53.099,62.183,0.928,52.910,62.035,0.328,0.263
5180,0.323,255,255,255,53.009,62.672,3.518,52.451,62.166,1.050,0.919
5181,0.030,255,255,255,52.662,62.490,0.743,52.516,62.363,0.263,0.263
5182,0.009,255,255,255,38.961,62.560,0.317,38.928,62.494,0.066,0.131
5183,0.004,255,255,255,52.418,62.593,0.186,52.385,62.560,0.066,0.066
5184,0.457,255,255,255,42.986,63.073,2.459,42.604,62.691,0.788,0.788
5185,0.022,255,255,255,53.586,62.816,0.727,53.435,62.691,0.263,0.197
5186,0.009,255,255,255,53.829,62.757,0.371,53.764,62.691,0.131,0.131
5187,0.013,255,255,255,49.157,62.943,0.371,49.103,62.888,0.131,0.131
5188,0.707,255,255,255,51.099,63.430,3.765,50.678,62.888,0.919,1.247
5189,0.043,255,255,255,53.146,63.085,1.191,52.976,62.888,0.328,0.328
5190,0.004,255,255,255,53.009,62.987,0.186,52.976,62.954,0.066,0.066
5191,0.009,255,255,255,53.402,63.020,0.317,53.370,62.954,0.066,0.131
5192,0.099,255,255,255,51.967,63.312,1.284,51.729,63.085,0.460,0.394
5193,0.004,255,255,255,52.877,63.118,0.186,52.845,63.085,0.066,0.066
5194,0.009,255,255,255,52.877,63.282,0.317,52.845,63.216,0.066,0.131
5195,0.004,255,255,255,52.746,63.315,0.186,52.713,63.282,0.066,0.066
5196,0.004,255,255,255,52.615,63.578,0.186,52.582,63.545,0.066,0.066
5197,0.004,255,255,255,21.039,63.709,0.186,21.007,63.676,0.066,0.066
5198,0.203,255,255,255,51.328,64.244,3.503,50.481,63.939,1.444,0.788
5199,0.013,255,255,255,20.667,64.081,0.371,20.613,64.004,0.131,0.131
5200,0.004,255,255,255,49.726,64.168,0.186,49.694,64.136,0.066,0.066
5201,0.004,255,255,255,49.529,64.234,0.186,49.497,64.201,0.066,0.066
5202,0.030,255,255,255,26.291,64.769,1.044,26.061,64.661,0.460,0.197
5203,0.039,255,255,255,50.237,64.796,0.836,50.087,64.661,0.328,0.263
5204,0.004,255,255,255,49.726,64.759,0.186,49.694,64.726,0.066,0.066
5205,0.013,255,255,255,26.685,64.912,0.464,26.586,64.858,0.197,0.131
5206,0.013,255,255,255,21.893,65.525,0.464,21.794,65.448,0.197,0.131
5207,0.004,255,255,255,63.906,65.481,0.186,63.873,65.448,0.066,0.066
5208,0.009,255,255,255,22.319,65.777,0.371,22.254,65.711,0.131,0.131
5209,0.052,255,255,255,23.457,66.264,1.732,23.107,66.105,0.722,0.328
5210,0.004,255,255,255,24.125,66.597,0.186,24.092,66.564,0.066,0.066
5211,0.017,255,255,255,22.385,66.679,0.595,22.254,66.630,0.263,0.131
5212,0.013,255,255,255,24.584,66.750,0.464,24.486,66.696,0.197,0.131
5213,0.004,255,255,255,24.912,66.860,0.186,24.880,66.827,0.066,0.066
5214,0.013,255,255,255,25.175,66.969,0.464,25.077,66.893,0.197,0.131
5215,0.009,255,255,255,23.238,66.991,0.279,23.173,66.958,0.131,0.066
5216,0.004,255,255,255,23.403,67.057,0.186,23.370,67.024,0.066,0.066
5217,0.220,255,255,255,26.583,67.397,5.680,25.339,67.024,2.560,0.722
5218,0.004,255,255,255,23.731,67.188,0.186,23.698,67.155,0.066,0.066
5219,0.004,255,255,255,24.387,67.385,0.186,24.354,67.352,0.066,0.066
5220,0.017,255,255,255,28.096,67.779,0.541,27.965,67.746,0.263,0.066
5221,0.017,255,255,255,28.424,67.844,0.541,28.293,67.812,0.263,0.066
5222,0.017,255,255,255,28.818,67.910,0.541,28.687,67.877,0.263,0.066
5223,0.013,255,255,255,29.179,67.976,0.410,29.081,67.943,0.197,0.066
5224,0.004,255,255,255,29.442,68.041,0.186,29.409,68.009,0.066,0.066
5225,0.009,255,255,255,29.606,68.041,0.279,29.540,68.009,0.131,0.066
5226,0.009,255,255,255,30.197,68.107,0.279,30.131,68.074,0.131,0.066
5227,0.004,255,255,255,32.396,68.370,0.186,32.363,68.337,0.066,0.066
5228,0.022,255,255,255,35.678,0.755,0.672,35.514,0.722,0.328,0.066
5229,0.353,255,255,255,36.974,0.975,9.609,35.317,0.853,3.479,0.328
5230,0.017,255,255,255,39.059,0.919,0.371,38.993,0.853,0.131,0.131
5231,0.078,255,255,255,33.873,1.018,2.379,33.282,0.985,1.182,0.066
5232,0.034,255,255,255,34.792,1.018,1.066,34.529,0.985,0.525,0.066
5233,0.004,255,255,255,35.153,1.018,0.186,35.120,0.985,0.066,0.066
5234,0.039,255,255,255,32.724,1.083,1.198,32.429,1.050,0.591,0.066
5235,0.009,255,255,255,37.221,1.083,0.279,37.155,1.050,0.131,0.066
5236,0.009,255,255,255,37.418,1.083,0.279,37.352,1.050,0.131,0.066
5237,0.039,255,255,255,31.805,1.149,1.198,31.510,1.116,0.591,0.066
5238,0.022,255,255,255,39.157,1.149,0.672,38.993,1.116,0.328,0.066
5239,0.030,255,255,255,31.214,1.214,0.935,30.985,1.182,0.460,0.066
5240,0.039,255,255,255,39.595,1.229,1.044,39.387,1.182,0.460,0.131
5241,0.017,255,255,255,29.015,1.280,0.541,28.884,1.247,0.263,0.066
5242,0.078,255,255,255,30.197,1.349,2.488,29.606,1.247,1.182,0.197
5243,0.004,255,255,255,30.886,1.280,0.186,30.853,1.247,0.066,0.066
5244,0.009,255,255,255,40.175,1.280,0.279,40.109,1.247,0.131,0.066
5245,0.013,255,255,255,28.654,1.346,0.410,28.556,1.313,0.197,0.066
5246,0.004,255,255,255,40.405,1.346,0.186,40.372,1.313,0.066,0.066
5247,0.013,255,255,255,41.258,1.346,0.410,41.160,1.313,0.197,0.066
5248,0.552,255,255,255,27.072,2.013,11.043,24.551,1.444,4.923,1.247
5249,0.004,255,255,255,41.980,1.477,0.186,41.947,1.444,0.066,0.066
5250,0.009,255,255,255,45.886,1.608,0.279,45.820,1.575,0.131,0.066
5251,0.004,255,255,255,43.293,2.002,0.186,43.260,1.969,0.066,0.066
5252,0.056,255,255,255,31.861,2.123,1.755,31.444,2.035,0.788,0.131
5253,0.034,255,255,255,32.453,2.101,0.781,32.298,2.035,0.328,0.131
5254,0.375,255,255,255,34.491,2.147,8.437,32.691,2.035,3.939,0.263
5255,0.004,255,255,255,43.556,2.068,0.186,43.523,2.035,0.066,0.066
5256,0.026,255,255,255,31.072,2.177,0.634,30.919,2.101,0.263,0.131
5257,0.009,255,255,255,31.313,2.133,0.279,31.247,2.101,0.131,0.066
5258,0.004,255,255,255,25.241,2.199,0.186,25.208,2.166,0.066,0.066
5259,0.004,255,255,255,30.361,2.199,0.186,30.328,2.166,0.066,0.066
5260,0.009,255,255,255,30.525,2.199,0.279,30.459,2.166,0.131,0.066
5261,0.013,255,255,255,30.755,2.199,0.410,30.656,2.166,0.197,0.066
5262,0.004,255,255,255,29.770,2.265,0.186,29.737,2.232,0.066,0.066
5263,0.004,255,255,255,32.593,2.265,0.186,32.560,2.232,0.066,0.066
5264,0.022,255,255,255,36.926,2.330,0.672,36.761,2.298,0.328,0.066
5265,0.009,255,255,255,44.639,2.396,0.279,44.573,2.363,0.131,0.066
5266,0.022,255,255,255,37.845,2.462,0.672,37.680,2.429,0.328,0.066
5267,0.009,255,255,255,44.836,2.462,0.279,44.770,2.429,0.131,0.066
5268,0.004,255,255,255,28.326,2.527,0.186,28.293,2.495,0.066,0.066
5269,0.004,255,255,255,38.238,2.527,0.186,38.206,2.495,0.066,0.066
5270,0.004,255,255,255,38.370,2.527,0.186,38.337,2.495,0.066,0.066
5271,0.004,255,255,255,24.125,2.593,0.186,24.092,2.560,0.066,0.066
5272,0.004,255,255,255,27.932,2.593,0.186,27.899,2.560,0.066,0.066
5273,0.004,255,255,255,45.328,2.593,0.186,45.295,2.560,0.066,0.066
5274,1.263,255,255,255,22.163,3.529,11.580,20.153,2.626,4.333,1.969
5275,0.129,255,255,255,26.705,2.849,3.045,25.996,2.691,1.379,0.328
5276,0.004,255,255,255,39.420,2.724,0.186,39.387,2.691,0.066,0.066
5277,0.004,255,255,255,40.011,2.856,0.186,39.978,2.823,0.066,0.066
5278,0.004,255,255,255,46.182,2.856,0.186,46.149,2.823,0.066,0.066
5279,0.013,255,255,255,25.831,3.074,0.464,25.733,3.020,0.197,0.131
5280,7.645,255,255,255,10.642,14.932,80.146,2.232,3.085,23.435,26.718
5281,0.004,255,255,255,47.166,3.249,0.186,47.133,3.217,0.066,0.066
5282,0.013,255,255,255,47.451,3.359,0.371,47.396,3.282,0.131,0.131
5283,0.009,255,255,255,47.659,3.446,0.279,47.593,3.414,0.131,0.066
5284,0.004,255,255,255,47.954,3.578,0.186,47.921,3.545,0.066,0.066
5285,0.017,255,255,255,48.184,3.676,0.595,48.052,3.610,0.263,0.131
5286,0.004,255,255,255,20.383,3.840,0.186,20.350,3.807,0.066,0.066
5287,0.004,255,255,255,48.545,3.840,0.186,48.512,3.807,0.066,0.066
5288,0.004,255,255,255,49.070,4.037,0.186,49.037,4.004,0.066,0.066
5289,0.004,255,255,255,49.201,4.103,0.186,49.168,4.070,0.066,0.066
5290,0.009,255,255,255,20.284,4.168,0.279,20.219,4.136,0.131,0.066
5291,0.004,255,255,255,49.661,4.300,0.186,49.628,4.267,0.066,0.066
5292,0.009,255,255,255,19.891,4.365,0.279,19.825,4.333,0.131,0.066
5293,0.004,255,255,255,49.792,4.365,0.186,49.759,4.333,0.066,0.066
5294,0.009,255,255,255,19.562,4.530,0.371,19.497,4.464,0.131,0.131
5295,0.004,255,255,255,50.186,4.562,0.186,50.153,4.530,0.066,0.066
5296,0.004,255,255,255,19.398,4.628,0.186,19.365,4.595,0.066,0.066
5297,2.280,255,255,255,14.377,8.457,30.449,9.059,4.595,11.028,8.731
5298,0.009,255,255,255,24.157,4.628,0.279,24.092,4.595,0.131,0.066
5299,0.009,255,255,255,46.674,5.219,0.279,46.608,5.186,0.131,0.066
5300,0.009,255,255,255,51.597,5.284,0.279,51.532,5.252,0.131,0.066
5301,0.004,255,255,255,52.483,5.810,0.186,52.451,5.777,0.066,0.066
5302,0.009,255,255,255,34.858,7.845,0.279,34.792,7.812,0.131,0.066
5303,0.004,255,255,255,17.954,10.142,0.186,17.921,10.109,0.066,0.066
5304,0.004,255,255,255,27.998,10.339,0.186,27.965,10.306,0.066,0.066
5305,0.004,255,255,255,17.954,10.405,0.186,17.921,10.372,0.066,0.066
5306,0.004,255,255,255,17.298,10.470,0.186,17.265,10.438,0.066,0.066
5307,0.004,255,255,255,60.164,10.799,0.186,60.131,10.766,0.066,0.066
5308,0.004,255,255,255,67.319,11.455,0.186,67.286,11.422,0.066,0.066
5309,0.009,255,255,255,36.302,11.586,0.279,36.236,11.554,0.131,0.066
5310,0.198,255,255,255,8.437,14.134,4.424,7.681,13.392,1.379,1.641
5311,0.009,255,255,255,16.444,13.457,0.317,16.411,13.392,0.066,0.131
5312,0.004,255,255,255,23.731,14.081,0.186,23.698,14.048,0.066,0.066
5313,0.004,255,255,255,10.602,14.934,0.186,10.569,14.901,0.066,0.066
5314,0.009,255,255,255,46.674,15.033,0.371,46.608,14.967,0.131,0.131
5315,0.039,255,255,255,7.626,15.233,0.874,7.484,15.098,0.263,0.328
5316,0.013,255,255,255,48.632,15.241,0.371,48.578,15.164,0.131,0.131
5317,0.004,255,255,255,47.429,15.394,0.186,47.396,15.361,0.066,0.066
5318,0.039,255,255,255,7.239,15.737,1.377,7.024,15.492,0.394,0.525
5319,0.004,255,255,255,48.479,15.525,0.186,48.446,15.492,0.066,0.066
5320,0.009,255,255,255,48.315,15.755,0.371,48.249,15.689,0.131,0.131
5321,0.009,255,255,255,27.899,15.853,0.279,27.834,15.821,0.131,0.066
5322,0.004,255,255,255,15.722,16.050,0.186,15.689,16.017,0.066,0.066
5323,0.030,255,255,255,6.851,16.303,1.060,6.696,16.083,0.328,0.394
5324,0.004,255,255,255,27.932,16.116,0.186,27.899,16.083,0.066,0.066
5325,0.004,255,255,255,21.827,16.510,0.186,21.794,16.477,0.066,0.066
5326,0.004,255,255,255,51.302,16.510,0.186,51.269,16.477,0.066,0.066
5327,0.017,255,255,255,6.597,16.789,0.557,6.499,16.674,0.197,0.197
5328,0.009,255,255,255,16.575,16.871,0.317,16.543,16.805,0.066,0.131
5329,0.004,255,255,255,6.532,16.969,0.186,6.499,16.937,0.066,0.066
5330,0.013,255,255,255,6.357,17.122,0.371,6.302,17.068,0.131,0.131
5331,0.004,255,255,255,50.252,17.363,0.186,50.219,17.330,0.066,0.066
5332,0.129,255,255,255,5.748,18.092,3.464,5.317,17.396,0.853,1.379
5333,0.009,255,255,255,15.230,17.494,0.279,15.164,17.462,0.131,0.066
5334,0.052,255,255,255,48.107,17.675,0.781,47.987,17.527,0.263,0.263
5335,0.004,255,255,255,39.157,17.626,0.186,39.125,17.593,0.066,0.066
5336,0.009,255,255,255,50.678,17.659,0.371,50.613,17.593,0.131,0.131
5337,0.004,255,255,255,44.606,17.757,0.186,44.573,17.724,0.066,0.066
5338,0.009,255,255,255,45.525,17.921,0.317,45.492,17.856,0.066,0.131
5339,0.034,255,255,255,64.529,18.118,1.005,64.398,17.921,0.263,0.394
5340,0.004,255,255,255,46.050,18.020,0.186,46.017,17.987,0.066,0.066
5341,0.004,255,255,255,36.663,18.217,0.186,36.630,18.184,0.066,0.066
5342,0.004,255,255,255,38.173,18.479,0.186,38.140,18.446,0.066,0.066
5343,0.078,255,255,255,65.011,18.891,2.273,64.726,18.446,0.525,0.919
5344,0.004,255,255,255,43.556,18.545,0.186,43.523,18.512,0.066,0.066
5345,0.009,255,255,255,35.252,18.742,0.279,35.186,18.709,0.131,0.066
5346,0.009,255,255,255,35.711,18.742,0.279,35.645,18.709,0.131,0.066
5347,0.013,255,255,255,35.941,18.742,0.410,35.842,18.709,0.197,0.066
5348,0.004,255,255,255,36.138,18.742,0.186,36.105,18.709,0.066,0.066
5349,0.004,255,255,255,47.297,18.742,0.186,47.265,18.709,0.066,0.066
5350,0.009,255,255,255,36.368,18.807,0.279,36.302,18.775,0.131,0.066
5351,0.004,255,255,255,37.385,18.807,0.186,37.352,18.775,0.066,0.066
5352,0.078,255,255,255,5.128,19.223,1.770,4.923,18.840,0.394,0.722
5353,0.017,255,255,255,37.746,18.873,0.541,37.615,18.840,0.263,0.066
5354,0.013,255,255,255,38.041,18.873,0.410,37.943,18.840,0.197,0.066
5355,0.026,255,255,255,47.199,18.939,0.503,47.133,18.840,0.131,0.197
5356,0.004,255,255,255,35.875,18.939,0.186,35.842,18.906,0.066,0.066
5357,0.004,255,255,255,36.335,19.004,0.186,36.302,18.972,0.066,0.066
5358,0.017,255,255,255,34.973,19.152,0.503,34.858,19.103,0.197,0.131
5359,0.004,255,255,255,35.153,19.136,0.186,35.120,19.103,0.066,0.066
5360,0.013,255,255,255,35.416,19.136,0.410,35.317,19.103,0.197,0.066
5361,0.013,255,255,255,35.634,19.179,0.371,35.580,19.103,0.131,0.131
5362,0.017,255,255,255,36.171,19.218,0.595,36.039,19.168,0.263,0.131
5363,0.009,255,255,255,36.433,19.201,0.279,36.368,19.168,0.131,0.066
5364,0.039,255,255,255,37.064,19.333,1.044,36.827,19.234,0.394,0.197
5365,0.047,255,255,255,37.594,19.297,1.438,37.287,19.234,0.656,0.131
5366,0.009,255,255,255,48.446,19.267,0.279,48.381,19.234,0.131,0.066
5367,0.004,255,255,255,36.532,19.333,0.186,36.499,19.300,0.066,0.066
5368,0.009,255,255,255,35.252,19.398,0.279,35.186,19.365,0.131,0.066
5369,0.004,255,255,255,35.613,19.398,0.186,35.580,19.365,0.066,0.066
5370,0.017,255,255,255,35.908,19.398,0.541,35.777,19.365,0.263,0.066
5371,0.009,255,255,255,37.549,19.398,0.279,37.483,19.365,0.131,0.066
5372,0.004,255,255,255,18.020,19.464,0.186,17.987,19.431,0.066,0.066
5373,0.004,255,255,255,36.269,19.464,0.186,36.236,19.431,0.066,0.066
5374,0.004,255,255,255,36.991,19.529,0.186,36.958,19.497,0.066,0.066
5375,0.004,255,255,255,37.254,19.529,0.186,37.221,19.497,0.066,0.066
5376,0.013,255,255,255,37.516,19.529,0.410,37.418,19.497,0.197,0.066
5377,0.004,255,255,255,65.350,19.529,0.186,65.317,19.497,0.066,0.066
5378,0.004,255,255,255,37.779,19.595,0.186,37.746,19.562,0.066,0.066
5379,0.034,255,255,255,4.817,19.833,1.191,4.661,19.628,0.328,0.460
5380,0.017,255,255,255,65.448,19.726,0.503,65.383,19.628,0.131,0.197
5381,0.009,255,255,255,65.613,20.087,0.317,65.580,20.022,0.066,0.131
5382,0.004,255,255,255,42.374,20.120,0.186,42.341,20.087,0.066,0.066
5383,0.022,255,255,255,65.993,20.252,0.820,65.908,20.087,0.197,0.328
5384,0.004,255,255,255,4.628,20.186,0.186,4.595,20.153,0.066,0.066
5385,0.013,255,255,255,47.910,20.273,0.371,47.855,20.219,0.131,0.131
5386,0.026,255,255,255,65.766,20.449,0.820,65.645,20.284,0.197,0.328
5387,0.004,255,255,255,48.217,20.383,0.186,48.184,20.350,0.066,0.066
5388,0.004,255,255,255,4.562,20.449,0.186,4.530,20.416,0.066,0.066
5389,0.009,255,255,255,47.724,20.481,0.371,47.659,20.416,0.131,0.131
5390,0.004,255,255,255,48.479,20.449,0.186,48.446,20.416,0.066,0.066
5391,0.004,255,255,255,48.610,20.514,0.186,48.578,20.481,0.066,0.066
5392,0.052,255,255,255,66.192,20.738,1.268,66.039,20.481,0.263,0.525
5393,0.022,255,255,255,4.392,20.711,0.765,4.333,20.547,0.131,0.328
5394,0.004,255,255,255,48.742,20.580,0.186,48.709,20.547,0.066,0.066
5395,0.022,255,255,255,45.052,20.685,0.464,44.967,20.613,0.197,0.131
5396,0.043,255,255,255,66.020,20.934,1.191,65.842,20.678,0.328,0.460
5397,0.009,255,255,255,47.363,20.810,0.317,47.330,20.744,0.066,0.131
5398,0.022,255,255,255,49.464,20.908,0.781,49.300,20.810,0.328,0.197
5399,0.013,255,255,255,36.072,20.908,0.410,35.974,20.875,0.197,0.066
5400,0.009,255,255,255,47.166,20.941,0.317,47.133,20.875,0.066,0.131
5401,0.009,255,255,255,4.267,21.007,0.371,4.201,20.941,0.131,0.131
5402,0.013,255,255,255,46.991,20.996,0.371,46.936,20.941,0.131,0.131
5403,0.004,255,255,255,49.726,21.039,0.186,49.694,21.007,0.066,0.066
5404,0.004,255,255,255,49.858,21.039,0.186,49.825,21.007,0.066,0.066
5405,0.009,255,255,255,4.168,21.203,0.317,4.136,21.138,0.066,0.131
5406,0.556,255,255,255,66.674,22.172,7.345,66.171,21.138,1.182,2.363
5407,0.004,255,255,255,66.203,21.302,0.186,66.171,21.269,0.066,0.066
5408,0.009,255,255,255,4.037,21.466,0.317,4.004,21.400,0.066,0.131
5409,0.004,255,255,255,16.379,21.433,0.186,16.346,21.400,0.066,0.066
5410,0.004,255,255,255,46.904,21.499,0.186,46.871,21.466,0.066,0.066
5411,0.004,255,255,255,35.613,21.630,0.186,35.580,21.597,0.066,0.066
5412,0.004,255,255,255,46.904,21.630,0.186,46.871,21.597,0.066,0.066
5413,0.034,255,255,255,3.848,21.926,1.268,3.742,21.663,0.263,0.525
5414,0.004,255,255,255,21.039,21.696,0.186,21.007,21.663,0.066,0.066
5415,0.009,255,255,255,46.346,21.696,0.279,46.280,21.663,0.131,0.066
5416,0.004,255,255,255,46.575,21.696,0.186,46.543,21.663,0.066,0.066
5417,0.004,255,255,255,20.514,21.761,0.186,20.481,21.729,0.066,0.066
5418,0.013,255,255,255,46.860,21.871,0.371,46.805,21.794,0.131,0.131
5419,0.004,255,255,255,50.514,21.827,0.186,50.481,21.794,0.066,0.066
5420,0.004,255,255,255,47.232,22.090,0.186,47.199,22.057,0.066,0.066
5421,0.004,255,255,255,66.335,22.155,0.186,66.302,22.122,0.066,0.066
5422,0.004,255,255,255,47.626,22.221,0.186,47.593,22.188,0.066,0.066
5423,0.017,255,255,255,3.610,22.418,0.503,3.545,22.319,0.131,0.197
5424,0.009,255,255,255,47.921,22.418,0.279,47.855,22.385,0.131,0.066
5425,0.022,255,255,255,67.004,22.562,0.688,66.893,22.451,0.197,0.263
5426,0.004,255,255,255,40.799,22.615,0.186,40.766,22.582,0.066,0.066
5427,0.009,255,255,255,3.479,22.845,0.371,3.414,22.779,0.131,0.131
5428,0.004,255,255,255,39.420,22.812,0.186,39.387,22.779,0.066,0.066
5429,0.004,255,255,255,39.617,22.812,0.186,39.584,22.779,0.066,0.066
5430,0.009,255,255,255,38.928,22.943,0.279,38.862,22.910,0.131,0.066
5431,0.004,255,255,255,45.919,22.943,0.186,45.886,22.910,0.066,0.066
5432,0.004,255,255,255,46.378,22.943,0.186,46.346,22.910,0.066,0.066
5433,0.004,255,255,255,40.996,23.074,0.186,40.963,23.042,0.066,0.066
5434,0.069,255,255,255,3.135,23.714,2.296,2.954,23.238,0.394,0.985
5435,0.004,255,255,255,32.659,23.468,0.186,32.626,23.435,0.066,0.066
5436,0.017,255,255,255,67.106,23.583,0.503,67.024,23.501,0.131,0.197
5437,0.004,255,255,255,62.658,23.600,0.186,62.626,23.567,0.066,0.066
5438,0.022,255,255,255,67.214,23.928,0.765,67.155,23.764,0.131,0.328
5439,0.004,255,255,255,10.208,23.862,0.186,10.175,23.829,0.066,0.066
5440,0.004,255,255,255,13.293,23.862,0.186,13.260,23.829,0.066,0.066
5441,0.009,255,255,255,37.287,24.190,0.279,37.221,24.157,0.131,0.066
5442,0.004,255,255,255,2.921,24.322,0.186,2.888,24.289,0.066,0.066
5443,0.004,255,255,255,36.203,24.387,0.186,36.171,24.354,0.066,0.066
5444,0.039,255,255,255,2.797,24.715,1.345,2.691,24.420,0.197,0.591
5445,0.004,255,255,255,33.118,24.584,0.186,33.085,24.551,0.066,0.066
5446,0.004,255,255,255,33.315,24.584,0.186,33.282,24.551,0.066,0.066
5447,0.004,255,255,255,36.991,24.584,0.186,36.958,24.551,0.066,0.066
5448,0.004,255,255,255,34.628,24.781,0.186,34.595,24.748,0.066,0.066
5449,0.017,255,255,255,15.427,24.945,0.371,15.361,24.880,0.131,0.131
5450,0.017,255,255,255,52.664,25.027,0.503,52.582,24.945,0.197,0.131
5451,0.004,255,255,255,6.335,25.044,0.186,6.302,25.011,0.066,0.066
5452,0.009,255,255,255,2.659,25.142,0.317,2.626,25.077,0.066,0.131
5453,0.026,255,255,255,2.560,25.438,0.765,2.495,25.273,0.131,0.328
5454,0.009,255,255,255,31.313,25.438,0.279,31.247,25.405,0.131,0.066
5455,0.004,255,255,255,43.556,26.028,0.186,43.523,25.996,0.066,0.066
5456,0.004,255,255,255,4.562,26.160,0.186,4.530,26.127,0.066,0.066
5457,0.004,255,255,255,1.477,27.210,0.186,1.444,27.177,0.066,0.066
5458,0.009,255,255,255,29.934,27.341,0.279,29.869,27.308,0.131,0.066
5459,0.004,255,255,255,36.466,27.473,0.186,36.433,27.440,0.066,0.066
5460,0.009,255,255,255,2.002,27.571,0.317,1.969,27.505,0.066,0.131
5461,0.009,255,255,255,39.650,27.670,0.279,39.584,27.637,0.131,0.066
5462,0.009,255,255,255,7.746,27.801,0.279,7.681,27.768,0.131,0.066
5463,0.004,255,255,255,2.133,28.260,0.186,2.101,28.228,0.066,0.066
5464,0.004,255,255,255,35.875,28.326,0.186,35.842,28.293,0.066,0.066
5465,0.009,255,255,255,1.740,28.818,0.317,1.707,28.753,0.066,0.131
5466,0.004,255,255,255,49.858,28.785,0.186,49.825,28.753,0.066,0.066
5467,0.009,255,255,255,53.862,28.818,0.317,53.829,28.753,0.066,0.131
5468,0.026,255,255,255,1.904,29.015,0.634,1.838,28.884,0.131,0.263
5469,0.004,255,255,255,1.674,29.114,0.186,1.641,29.081,0.066,0.066
5470,0.004,255,255,255,3.053,29.114,0.186,3.020,29.081,0.066,0.066
5471,0.013,255,255,255,14.212,29.573,0.448,14.179,29.475,0.066,0.197
5472,0.009,255,255,255,45.098,29.770,0.279,45.033,29.737,0.131,0.066
5473,0.013,255,255,255,2.374,29.945,0.371,2.298,29.869,0.131,0.131
5474,0.004,255,255,255,46.904,30.033,0.186,46.871,30.000,0.066,0.066
5475,0.090,255,255,255,2.280,30.383,1.770,2.166,30.066,0.197,0.656
5476,0.009,255,255,255,13.359,30.197,0.317,13.326,30.131,0.066,0.131
